District,Police Station,Year,FIR No.,Registration Date,FIR No,Sections,Address,Crime_Section,Latitude,Longitude
THANE CITY,MAHATMA PHULE CHOWK,2024,434,21/04/2024 12:25:03,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.191956,72.977901
THANE CITY,MAHATMA PHULE CHOWK,2024,433,20/04/2024 20:20:06,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.235781,72.925839
THANE CITY,MAHATMA PHULE CHOWK,2024,432,20/04/2024 14:38:23,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.271856,73.013327
THANE CITY,MAHATMA PHULE CHOWK,2024,431,20/04/2024 12:27:02,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.216064,72.982661
THANE CITY,MAHATMA PHULE CHOWK,2024,430,20/04/2024 01:31:23,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.213662,72.923504
THANE CITY,MAHATMA PHULE CHOWK,2024,429,20/04/2024 00:52:51,"शस्‍त्र अधिनियम, १९५९ - 25,4 ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,142,37(1) ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.270535,73.030909
THANE CITY,MAHATMA PHULE CHOWK,2024,428,19/04/2024 21:05:31,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.276054,73.026737
THANE CITY,MAHATMA PHULE CHOWK,2024,427,19/04/2024 20:45:15,भारतीय दंड संहिता १८६० - ३७९ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.207058,72.980790
THANE CITY,MAHATMA PHULE CHOWK,2024,426,19/04/2024 19:48:12,"शस्‍त्र अधिनियम, १९५९ - 25,4 ; भारतीय दंड संहिता १८६० - ३४,३९४,५०४,५०६ ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.193919,73.025476
THANE CITY,MAHATMA PHULE CHOWK,2024,425,19/04/2024 18:08:40,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.209985,72.942909
THANE CITY,MAHATMA PHULE CHOWK,2024,424,19/04/2024 16:05:04,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.186255,73.048334
THANE CITY,MAHATMA PHULE CHOWK,2024,423,18/04/2024 19:35:06,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.211005,73.040915
THANE CITY,MAHATMA PHULE CHOWK,2024,422,18/04/2024 15:44:06,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.164439,72.974514
THANE CITY,MAHATMA PHULE CHOWK,2024,421,18/04/2024 14:05:11,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.267836,72.973571
THANE CITY,MAHATMA PHULE CHOWK,2024,420,17/04/2024 20:15:57,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.277430,72.975322
THANE CITY,MAHATMA PHULE CHOWK,2024,419,17/04/2024 19:08:18,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.195123,72.954932
THANE CITY,MAHATMA PHULE CHOWK,2024,691,02/07/2024 20:41:51,"भारतीय न्याय संहिता (बी एन एस), 2023 - 309(6) ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.159144,72.952057
THANE CITY,MAHATMA PHULE CHOWK,2024,690,01/07/2024 21:02:04,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 85 (1) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.153170,73.035631
THANE CITY,MAHATMA PHULE CHOWK,2024,689,29/06/2024 20:10:16,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.205429,73.037379
THANE CITY,MAHATMA PHULE CHOWK,2024,688,29/06/2024 03:43:36,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 20(b),29,8(c) ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.245158,72.961171
THANE CITY,MAHATMA PHULE CHOWK,2024,687,28/06/2024 16:34:50,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.271438,73.002597
THANE CITY,MAHATMA PHULE CHOWK,2024,686,27/06/2024 17:33:14,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.247515,72.976002
THANE CITY,MAHATMA PHULE CHOWK,2024,685,27/06/2024 13:58:06,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.262078,72.933366
THANE CITY,MAHATMA PHULE CHOWK,2024,684,26/06/2024 20:33:41,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.269007,73.047676
THANE CITY,MAHATMA PHULE CHOWK,2024,683,26/06/2024 19:46:07,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.243902,72.944091
THANE CITY,MAHATMA PHULE CHOWK,2024,682,26/06/2024 18:47:10,भारतीय दंड संहिता १८६० - ३६३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.234166,72.929205
THANE CITY,MAHATMA PHULE CHOWK,2024,681,26/06/2024 15:37:02,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.220789,72.929241
THANE CITY,MAHATMA PHULE CHOWK,2024,680,26/06/2024 02:01:41,भारतीय दंड संहिता १८६० - ३६३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.224857,72.983941
THANE CITY,MAHATMA PHULE CHOWK,2024,679,25/06/2024 13:00:45,"भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135,138 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.150840,73.025631
THANE CITY,MAHATMA PHULE CHOWK,2024,678,25/06/2024 12:48:34,"भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135,138 ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.194458,73.045085
THANE CITY,MAHATMA PHULE CHOWK,2024,677,24/06/2024 20:52:34,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.189369,72.969075
THANE CITY,MAHATMA PHULE CHOWK,2024,676,24/06/2024 19:14:55,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.217318,72.958104
THANE CITY,MAHATMA PHULE CHOWK,2024,675,24/06/2024 18:04:25,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.217135,72.996502
THANE CITY,MAHATMA PHULE CHOWK,2024,674,24/06/2024 09:41:24,"भारतीय दंड संहिता १८६० - २७९,३३८ ; मोटरवाहन अधिनियम, १९८८ - 134(A),134(B),184 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.153013,72.935373
THANE CITY,MAHATMA PHULE CHOWK,2024,673,23/06/2024 14:44:59,भारतीय दंड संहिता १८६० - ३६३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.208966,73.038218
THANE CITY,MAHATMA PHULE CHOWK,2024,672,23/06/2024 14:11:14,भारतीय दंड संहिता १८६० - ३७९ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.151306,72.935125
THANE CITY,MAHATMA PHULE CHOWK,2024,671,23/06/2024 13:39:09,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.230091,72.922974
THANE CITY,MAHATMA PHULE CHOWK,2024,670,22/06/2024 19:01:38,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.269835,73.017019
THANE CITY,MAHATMA PHULE CHOWK,2024,669,22/06/2024 16:56:18,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.175489,72.920763
THANE CITY,MAHATMA PHULE CHOWK,2024,668,22/06/2024 16:16:57,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.204439,73.026669
THANE CITY,MAHATMA PHULE CHOWK,2024,667,22/06/2024 12:40:16,भारतीय दंड संहिता १८६० - ३७९ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.224061,72.996153
THANE CITY,MAHATMA PHULE CHOWK,2024,666,21/06/2024 17:48:31,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.185669,73.041122
THANE CITY,MAHATMA PHULE CHOWK,2024,665,21/06/2024 16:52:19,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.183639,72.964831
THANE CITY,MAHATMA PHULE CHOWK,2024,664,21/06/2024 13:17:14,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.200071,72.923472
THANE CITY,MAHATMA PHULE CHOWK,2024,663,21/06/2024 02:23:09,"भारतीय दंड संहिता १८६० - ३२४,३४,४५२,५०४,५०६ ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.271834,72.995474
THANE CITY,MAHATMA PHULE CHOWK,2024,662,21/06/2024 00:32:33,"भारतीय दंड संहिता १८६० - २७९,३३७ ; महाराष्ट्र मोटार वाहन नियम, 1989 - 134,134A ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.236140,72.961488
THANE CITY,MAHATMA PHULE CHOWK,2024,661,20/06/2024 22:39:32,भारतीय दंड संहिता १८६० - ३७९ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.254258,72.966825
THANE CITY,MAHATMA PHULE CHOWK,2024,660,20/06/2024 21:34:07,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.241768,72.948642
THANE CITY,MAHATMA PHULE CHOWK,2024,659,20/06/2024 20:58:28,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.240136,72.997174
THANE CITY,MAHATMA PHULE CHOWK,2024,658,20/06/2024 19:18:06,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.225409,72.929859
THANE CITY,MAHATMA PHULE CHOWK,2024,657,20/06/2024 17:58:57,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.273681,72.994681
THANE CITY,MAHATMA PHULE CHOWK,2024,656,20/06/2024 02:49:01,"भारतीय दंड संहिता १८६० - २७९,३३८ ; महाराष्ट्र मोटार वाहन नियम, 1989 - 134,134A ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.239052,72.943317
THANE CITY,MAHATMA PHULE CHOWK,2024,655,19/06/2024 21:18:57,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.170344,72.962263
THANE CITY,MAHATMA PHULE CHOWK,2024,654,19/06/2024 19:02:32,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.263171,72.949311
THANE CITY,MAHATMA PHULE CHOWK,2024,653,19/06/2024 16:18:59,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.210359,72.993436
THANE CITY,MAHATMA PHULE CHOWK,2024,652,18/06/2024 20:41:54,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.233695,72.945334
THANE CITY,MAHATMA PHULE CHOWK,2024,651,18/06/2024 19:19:37,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.255510,72.992440
THANE CITY,MAHATMA PHULE CHOWK,2024,650,18/06/2024 19:04:23,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.176696,72.941897
THANE CITY,MAHATMA PHULE CHOWK,2024,649,18/06/2024 18:30:48,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.254717,72.953524
THANE CITY,MAHATMA PHULE CHOWK,2024,648,18/06/2024 17:55:20,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.276106,72.950730
THANE CITY,MAHATMA PHULE CHOWK,2024,647,17/06/2024 16:49:23,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.167388,72.941990
THANE CITY,MAHATMA PHULE CHOWK,2024,646,17/06/2024 15:36:02,"भारतीय दंड संहिता १८६० - १८८,३४,४२९ ; प्राण्‍यांचा छळ प्रतिबंधक अधिनियम, १९६० - 11(1)(c),30 ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 105,117 ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.176662,72.921192
THANE CITY,MAHATMA PHULE CHOWK,2024,645,16/06/2024 14:39:40,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.255964,72.992908
THANE CITY,MAHATMA PHULE CHOWK,2024,644,16/06/2024 02:14:37,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.166062,73.040646
THANE CITY,MAHATMA PHULE CHOWK,2024,643,16/06/2024 01:42:14,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1) ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.204366,72.955748
THANE CITY,MAHATMA PHULE CHOWK,2024,642,16/06/2024 00:51:15,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.258870,73.033972
THANE CITY,MAHATMA PHULE CHOWK,2024,883,01/09/2024 21:58:12,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.261934,72.948902
THANE CITY,MAHATMA PHULE CHOWK,2024,882,01/09/2024 20:22:23,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.169821,72.935854
THANE CITY,MAHATMA PHULE CHOWK,2024,880,01/09/2024 00:38:46,"भारतीय न्याय संहिता (बी एन एस), 2023 - 118(1),189(2),190,191(2),352 ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.245443,72.961143
THANE CITY,MAHATMA PHULE CHOWK,2024,879,31/08/2024 23:45:08,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.195814,73.005525
THANE CITY,MAHATMA PHULE CHOWK,2024,878,31/08/2024 21:29:00,"भारतीय न्याय संहिता (बी एन एस), 2023 - 132,3(5),352 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.218526,72.988544
THANE CITY,MAHATMA PHULE CHOWK,2024,877,31/08/2024 16:00:59,"भारतीय न्याय संहिता (बी एन एस), 2023 - 106(1),281 ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.172577,72.951620
THANE CITY,MAHATMA PHULE CHOWK,2024,876,31/08/2024 14:38:04,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.187276,73.021669
